Date,BMeasurement,Units,BAQI,BCity,BLat,BLon,Type,CMeasurement,CAQI,CCity,CLat,CLon,LMeasurement,LAQI,LCity,LLat,LLon,AMeasurement,AAQI,ACity,ALat,ALon
3/29/2016,0.037,ppm,34,"Boston, MA",42.3295,-71.0826,Ozone,0.044,41,"Chicago, IL",42.13999619,-87.79922692,0.04,37,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
3/30/2016,0.044,ppm,41,"Boston, MA",42.3295,-71.0826,Ozone,0.027,25,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.02,19,"Austin, TX",30.354436,-97.760255
3/31/2016,0.049,ppm,45,"Boston, MA",42.3295,-71.0826,Ozone,0.039,36,"Chicago, IL",42.13999619,-87.79922692,0.046,43,"Los Angeles, CA",34.06659,-118.22688,0.056,54,"Austin, TX",30.354436,-97.760255
4/2/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.06,67,"Los Angeles, CA",34.06659,-118.22688,0.045,42,"Austin, TX",30.354436,-97.760255
4/3/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0.043,40,"Chicago, IL",42.13999619,-87.79922692,0.06,67,"Los Angeles, CA",34.06659,-118.22688,0.054,50,"Austin, TX",30.354436,-97.760255
4/4/2016,0.031,ppm,29,"Boston, MA",42.3295,-71.0826,Ozone,0.032,30,"Chicago, IL",42.13999619,-87.79922692,0.051,47,"Los Angeles, CA",34.06659,-118.22688,0.062,74,"Austin, TX",30.354436,-97.760255
4/5/2016,0.027,ppm,25,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.062,74,"Los Angeles, CA",34.06659,-118.22688,0.061,71,"Austin, TX",30.354436,-97.760255
4/6/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.046,43,"Los Angeles, CA",34.06659,-118.22688,0.052,48,"Austin, TX",30.354436,-97.760255
4/7/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.037,34,"Chicago, IL",42.13999619,-87.79922692,0.027,25,"Los Angeles, CA",34.06659,-118.22688,0.062,74,"Austin, TX",30.354436,-97.760255
4/8/2016,0.042,ppm,39,"Boston, MA",42.3295,-71.0826,Ozone,0.046,43,"Chicago, IL",42.13999619,-87.79922692,0.027,25,"Los Angeles, CA",34.06659,-118.22688,0.055,51,"Austin, TX",30.354436,-97.760255
4/9/2016,0.03,ppm,28,"Boston, MA",42.3295,-71.0826,Ozone,0.054,50,"Chicago, IL",42.13999619,-87.79922692,0.031,29,"Los Angeles, CA",34.06659,-118.22688,0.057,58,"Austin, TX",30.354436,-97.760255
4/10/2016,0.036,ppm,33,"Boston, MA",42.3295,-71.0826,Ozone,0.07,100,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
4/11/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.071,101,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
4/12/2016,0.048,ppm,44,"Boston, MA",42.3295,-71.0826,Ozone,0.068,93,"Chicago, IL",42.13999619,-87.79922692,0.037,34,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
4/13/2016,0.029,ppm,27,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.042,39,"Los Angeles, CA",34.06659,-118.22688,0.03,28,"Austin, TX",30.354436,-97.760255
4/14/2016,0.034,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.046,43,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.042,39,"Austin, TX",30.354436,-97.760255
4/15/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.045,42,"Chicago, IL",42.13999619,-87.79922692,0.049,45,"Los Angeles, CA",34.06659,-118.22688,0.049,45,"Austin, TX",30.354436,-97.760255
4/16/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.035,32,"Chicago, IL",42.13999619,-87.79922692,0.052,48,"Los Angeles, CA",34.06659,-118.22688,0.028,26,"Austin, TX",30.354436,-97.760255
4/17/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.065,84,"Los Angeles, CA",34.06659,-118.22688,0.033,31,"Austin, TX",30.354436,-97.760255
4/18/2016,0.041,ppm,38,"Boston, MA",42.3295,-71.0826,Ozone,0.058,61,"Chicago, IL",42.13999619,-87.79922692,0.062,74,"Los Angeles, CA",34.06659,-118.22688,0.039,36,"Austin, TX",30.354436,-97.760255
4/19/2016,0.034,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.063,77,"Chicago, IL",42.13999619,-87.79922692,0.064,80,"Los Angeles, CA",34.06659,-118.22688,0.042,39,"Austin, TX",30.354436,-97.760255
4/20/2016,0.041,ppm,38,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.057,58,"Los Angeles, CA",34.06659,-118.22688,0.053,49,"Austin, TX",30.354436,-97.760255
4/21/2016,0.05,ppm,46,"Boston, MA",42.3295,-71.0826,Ozone,0.044,41,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.049,45,"Austin, TX",30.354436,-97.760255
4/22/2016,0.051,ppm,47,"Boston, MA",42.3295,-71.0826,Ozone,0.039,36,"Chicago, IL",42.13999619,-87.79922692,0.036,33,"Los Angeles, CA",34.06659,-118.22688,0.055,51,"Austin, TX",30.354436,-97.760255
4/23/2016,0.035,ppm,32,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.053,49,"Los Angeles, CA",34.06659,-118.22688,0.067,90,"Austin, TX",30.354436,-97.760255
4/24/2016,0.041,ppm,38,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.056,54,"Los Angeles, CA",34.06659,-118.22688,0.05,46,"Austin, TX",30.354436,-97.760255
4/25/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.041,38,"Chicago, IL",42.13999619,-87.79922692,0.049,45,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
4/26/2016,0.029,ppm,27,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.055,51,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
4/27/2016,0.04,ppm,37,"Boston, MA",42.3295,-71.0826,Ozone,0.046,43,"Chicago, IL",42.13999619,-87.79922692,0.046,43,"Los Angeles, CA",34.06659,-118.22688,0.056,54,"Austin, TX",30.354436,-97.760255
4/28/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.029,27,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.054,50,"Austin, TX",30.354436,-97.760255
4/29/2016,0.034,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.026,24,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.028,26,"Austin, TX",30.354436,-97.760255
4/30/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.059,64,"Chicago, IL",42.13999619,-87.79922692,0.049,45,"Los Angeles, CA",34.06659,-118.22688,0.053,49,"Austin, TX",30.354436,-97.760255
5/1/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.038,35,"Chicago, IL",42.13999619,-87.79922692,0.051,47,"Los Angeles, CA",34.06659,-118.22688,0.043,40,"Austin, TX",30.354436,-97.760255
5/2/2016,0.025,ppm,23,"Boston, MA",42.3295,-71.0826,Ozone,0.047,44,"Chicago, IL",42.13999619,-87.79922692,0.05,46,"Los Angeles, CA",34.06659,-118.22688,0.03,28,"Austin, TX",30.354436,-97.760255
5/3/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0.041,38,"Chicago, IL",42.13999619,-87.79922692,0.055,51,"Los Angeles, CA",34.06659,-118.22688,0.052,48,"Austin, TX",30.354436,-97.760255
5/4/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0.027,25,"Chicago, IL",42.13999619,-87.79922692,0.042,39,"Los Angeles, CA",34.06659,-118.22688,0.054,50,"Austin, TX",30.354436,-97.760255
5/5/2016,0.024,ppm,22,"Boston, MA",42.3295,-71.0826,Ozone,0.038,35,"Chicago, IL",42.13999619,-87.79922692,0.033,31,"Los Angeles, CA",34.06659,-118.22688,0.063,77,"Austin, TX",30.354436,-97.760255
5/6/2016,0.024,ppm,22,"Boston, MA",42.3295,-71.0826,Ozone,0.035,32,"Chicago, IL",42.13999619,-87.79922692,0.033,31,"Los Angeles, CA",34.06659,-118.22688,0.061,71,"Austin, TX",30.354436,-97.760255
5/7/2016,0.015,ppm,14,"Boston, MA",42.3295,-71.0826,Ozone,0.037,34,"Chicago, IL",42.13999619,-87.79922692,0.04,37,"Los Angeles, CA",34.06659,-118.22688,0.056,54,"Austin, TX",30.354436,-97.760255
5/8/2016,0.032,ppm,30,"Boston, MA",42.3295,-71.0826,Ozone,0.03,28,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.04,37,"Austin, TX",30.354436,-97.760255
5/10/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.038,35,"Los Angeles, CA",34.06659,-118.22688,0.05,46,"Austin, TX",30.354436,-97.760255
5/11/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.048,44,"Chicago, IL",42.13999619,-87.79922692,0.042,39,"Los Angeles, CA",34.06659,-118.22688,0.046,43,"Austin, TX",30.354436,-97.760255
5/12/2016,0.043,ppm,40,"Boston, MA",42.3295,-71.0826,Ozone,0.038,35,"Chicago, IL",42.13999619,-87.79922692,0.047,44,"Los Angeles, CA",34.06659,-118.22688,0.049,45,"Austin, TX",30.354436,-97.760255
5/13/2016,0.055,ppm,51,"Boston, MA",42.3295,-71.0826,Ozone,0.046,43,"Chicago, IL",42.13999619,-87.79922692,0.044,41,"Los Angeles, CA",34.06659,-118.22688,0.06,67,"Austin, TX",30.354436,-97.760255
5/14/2016,0.04,ppm,37,"Boston, MA",42.3295,-71.0826,Ozone,0.055,51,"Chicago, IL",42.13999619,-87.79922692,0.056,54,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
5/15/2016,0.05,ppm,46,"Boston, MA",42.3295,-71.0826,Ozone,0.059,64,"Chicago, IL",42.13999619,-87.79922692,0.043,40,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
5/16/2016,0.03,ppm,28,"Boston, MA",42.3295,-71.0826,Ozone,0.061,71,"Chicago, IL",42.13999619,-87.79922692,0.042,39,"Los Angeles, CA",34.06659,-118.22688,0.046,43,"Austin, TX",30.354436,-97.760255
5/17/2016,0.036,ppm,33,"Boston, MA",42.3295,-71.0826,Ozone,0.058,61,"Chicago, IL",42.13999619,-87.79922692,0.04,37,"Los Angeles, CA",34.06659,-118.22688,0.04,37,"Austin, TX",30.354436,-97.760255
5/18/2016,0.04,ppm,37,"Boston, MA",42.3295,-71.0826,Ozone,0.071,101,"Chicago, IL",42.13999619,-87.79922692,0.048,44,"Los Angeles, CA",34.06659,-118.22688,0.039,36,"Austin, TX",30.354436,-97.760255
5/19/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.079,129,"Chicago, IL",42.13999619,-87.79922692,0.043,40,"Los Angeles, CA",34.06659,-118.22688,0.04,37,"Austin, TX",30.354436,-97.760255
5/20/2016,0.034,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.064,80,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.05,46,"Austin, TX",30.354436,-97.760255
5/21/2016,0.044,ppm,41,"Boston, MA",42.3295,-71.0826,Ozone,0.06,67,"Chicago, IL",42.13999619,-87.79922692,0.044,41,"Los Angeles, CA",34.06659,-118.22688,0.043,40,"Austin, TX",30.354436,-97.760255
5/22/2016,0.05,ppm,46,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.039,36,"Austin, TX",30.354436,-97.760255
5/23/2016,0.051,ppm,47,"Boston, MA",42.3295,-71.0826,Ozone,0.052,48,"Chicago, IL",42.13999619,-87.79922692,0.044,41,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
5/24/2016,0.042,ppm,39,"Boston, MA",42.3295,-71.0826,Ozone,0.054,50,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
5/25/2016,0.027,ppm,25,"Boston, MA",42.3295,-71.0826,Ozone,0.06,67,"Chicago, IL",42.13999619,-87.79922692,0.033,31,"Los Angeles, CA",34.06659,-118.22688,0.024,22,"Austin, TX",30.354436,-97.760255
5/26/2016,0.056,ppm,54,"Boston, MA",42.3295,-71.0826,Ozone,0.055,51,"Chicago, IL",42.13999619,-87.79922692,0.034,31,"Los Angeles, CA",34.06659,-118.22688,0.034,31,"Austin, TX",30.354436,-97.760255
5/27/2016,0.047,ppm,44,"Boston, MA",42.3295,-71.0826,Ozone,0.051,47,"Chicago, IL",42.13999619,-87.79922692,0.037,34,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
5/28/2016,0.048,ppm,44,"Boston, MA",42.3295,-71.0826,Ozone,0.06,67,"Chicago, IL",42.13999619,-87.79922692,0.047,44,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
5/29/2016,0.057,ppm,58,"Boston, MA",42.3295,-71.0826,Ozone,0.062,74,"Chicago, IL",42.13999619,-87.79922692,0.048,44,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
5/30/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0.04,37,"Chicago, IL",42.13999619,-87.79922692,0.047,44,"Los Angeles, CA",34.06659,-118.22688,0.05,46,"Austin, TX",30.354436,-97.760255
5/31/2016,0.025,ppm,23,"Boston, MA",42.3295,-71.0826,Ozone,0.045,42,"Chicago, IL",42.13999619,-87.79922692,0.05,46,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
6/1/2016,0.043,ppm,40,"Boston, MA",42.3295,-71.0826,Ozone,0.054,50,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.042,39,"Austin, TX",30.354436,-97.760255
6/2/2016,0.022,ppm,20,"Boston, MA",42.3295,-71.0826,Ozone,0.029,27,"Chicago, IL",42.13999619,-87.79922692,0.051,47,"Los Angeles, CA",34.06659,-118.22688,0.042,39,"Austin, TX",30.354436,-97.760255
6/3/2016,0.02,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0.039,36,"Chicago, IL",42.13999619,-87.79922692,0.063,77,"Los Angeles, CA",34.06659,-118.22688,0.053,49,"Austin, TX",30.354436,-97.760255
6/4/2016,0.025,ppm,23,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.078,126,"Los Angeles, CA",34.06659,-118.22688,0.047,44,"Austin, TX",30.354436,-97.760255
6/5/2016,0.039,ppm,36,"Boston, MA",42.3295,-71.0826,Ozone,0.066,87,"Chicago, IL",42.13999619,-87.79922692,0.074,112,"Los Angeles, CA",34.06659,-118.22688,0.058,61,"Austin, TX",30.354436,-97.760255
6/6/2016,0.031,ppm,29,"Boston, MA",42.3295,-71.0826,Ozone,0.074,112,"Chicago, IL",42.13999619,-87.79922692,0.046,43,"Los Angeles, CA",34.06659,-118.22688,0.06,67,"Austin, TX",30.354436,-97.760255
6/7/2016,0.045,ppm,42,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.037,34,"Los Angeles, CA",34.06659,-118.22688,0.058,61,"Austin, TX",30.354436,-97.760255
6/8/2016,0.052,ppm,48,"Boston, MA",42.3295,-71.0826,Ozone,0.069,97,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.06,67,"Austin, TX",30.354436,-97.760255
6/9/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0.064,80,"Chicago, IL",42.13999619,-87.79922692,0.049,45,"Los Angeles, CA",34.06659,-118.22688,0.055,51,"Austin, TX",30.354436,-97.760255
6/10/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0.078,126,"Chicago, IL",42.13999619,-87.79922692,0.042,39,"Los Angeles, CA",34.06659,-118.22688,0.049,45,"Austin, TX",30.354436,-97.760255
6/11/2016,0.021,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0.037,34,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
6/12/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.039,36,"Chicago, IL",42.13999619,-87.79922692,0.029,27,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
6/13/2016,0.034,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.053,49,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
6/14/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0.079,129,"Chicago, IL",42.13999619,-87.79922692,0.038,35,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
6/15/2016,0.032,ppm,30,"Boston, MA",42.3295,-71.0826,Ozone,0.059,64,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.034,31,"Austin, TX",30.354436,-97.760255
6/16/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0.052,48,"Chicago, IL",42.13999619,-87.79922692,0.044,41,"Los Angeles, CA",34.06659,-118.22688,0.032,30,"Austin, TX",30.354436,-97.760255
6/17/2016,0.041,ppm,38,"Boston, MA",42.3295,-71.0826,Ozone,0.047,44,"Chicago, IL",42.13999619,-87.79922692,0.052,48,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
6/18/2016,0.037,ppm,34,"Boston, MA",42.3295,-71.0826,Ozone,0.067,90,"Chicago, IL",42.13999619,-87.79922692,0.074,112,"Los Angeles, CA",34.06659,-118.22688,0.048,44,"Austin, TX",30.354436,-97.760255
6/19/2016,0.036,ppm,33,"Boston, MA",42.3295,-71.0826,Ozone,0.074,112,"Chicago, IL",42.13999619,-87.79922692,0.06,67,"Los Angeles, CA",34.06659,-118.22688,0.045,42,"Austin, TX",30.354436,-97.760255
6/20/2016,0.044,ppm,41,"Boston, MA",42.3295,-71.0826,Ozone,0.049,45,"Chicago, IL",42.13999619,-87.79922692,0.066,87,"Los Angeles, CA",34.06659,-118.22688,0.037,34,"Austin, TX",30.354436,-97.760255
6/21/2016,0.044,ppm,41,"Boston, MA",42.3295,-71.0826,Ozone,0.05,46,"Chicago, IL",42.13999619,-87.79922692,0.071,101,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
6/22/2016,0.042,ppm,39,"Boston, MA",42.3295,-71.0826,Ozone,0.032,30,"Chicago, IL",42.13999619,-87.79922692,0.037,34,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
6/23/2016,0.036,ppm,33,"Boston, MA",42.3295,-71.0826,Ozone,0.044,41,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.047,44,"Austin, TX",30.354436,-97.760255
6/24/2016,0.045,ppm,42,"Boston, MA",42.3295,-71.0826,Ozone,0.06,67,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
6/25/2016,0.027,ppm,25,"Boston, MA",42.3295,-71.0826,Ozone,0.029,27,"Chicago, IL",42.13999619,-87.79922692,0.045,42,"Los Angeles, CA",34.06659,-118.22688,0.018,17,"Austin, TX",30.354436,-97.760255
6/26/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.036,33,"Chicago, IL",42.13999619,-87.79922692,0.063,77,"Los Angeles, CA",34.06659,-118.22688,0.028,26,"Austin, TX",30.354436,-97.760255
6/27/2016,0.052,ppm,48,"Boston, MA",42.3295,-71.0826,Ozone,0.051,47,"Chicago, IL",42.13999619,-87.79922692,0.061,71,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
6/28/2016,0.046,ppm,43,"Boston, MA",42.3295,-71.0826,Ozone,0.066,87,"Chicago, IL",42.13999619,-87.79922692,0.065,84,"Los Angeles, CA",34.06659,-118.22688,0.045,42,"Austin, TX",30.354436,-97.760255
6/29/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.048,44,"Chicago, IL",42.13999619,-87.79922692,0.057,58,"Los Angeles, CA",34.06659,-118.22688,0.063,77,"Austin, TX",30.354436,-97.760255
6/30/2016,0.046,ppm,43,"Boston, MA",42.3295,-71.0826,Ozone,0.055,51,"Chicago, IL",42.13999619,-87.79922692,0.056,54,"Los Angeles, CA",34.06659,-118.22688,0.059,64,"Austin, TX",30.354436,-97.760255
7/1/2016,0.043,ppm,40,"Boston, MA",42.3295,-71.0826,Ozone,0.055,51,"Chicago, IL",42.13999619,-87.79922692,0.053,49,"Los Angeles, CA",34.06659,-118.22688,0.056,54,"Austin, TX",30.354436,-97.760255
7/2/2016,0.051,ppm,47,"Boston, MA",42.3295,-71.0826,Ozone,0.049,45,"Chicago, IL",42.13999619,-87.79922692,0.043,40,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
7/3/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.029,27,"Chicago, IL",42.13999619,-87.79922692,0.047,44,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
7/4/2016,0.038,ppm,35,"Boston, MA",42.3295,-71.0826,Ozone,0.038,35,"Chicago, IL",42.13999619,-87.79922692,0.044,41,"Los Angeles, CA",34.06659,-118.22688,0.032,30,"Austin, TX",30.354436,-97.760255
7/5/2016,0.047,ppm,44,"Boston, MA",42.3295,-71.0826,Ozone,0.059,64,"Chicago, IL",42.13999619,-87.79922692,0.041,38,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
7/6/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.058,61,"Chicago, IL",42.13999619,-87.79922692,0.047,44,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
7/7/2016,0.061,ppm,71,"Boston, MA",42.3295,-71.0826,Ozone,0.043,40,"Chicago, IL",42.13999619,-87.79922692,0.051,47,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
7/8/2016,0.032,ppm,30,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.059,64,"Los Angeles, CA",34.06659,-118.22688,0.028,26,"Austin, TX",30.354436,-97.760255
7/9/2016,0.019,ppm,18,"Boston, MA",42.3295,-71.0826,Ozone,0.025,23,"Chicago, IL",42.13999619,-87.79922692,0.052,48,"Los Angeles, CA",34.06659,-118.22688,0.03,28,"Austin, TX",30.354436,-97.760255
7/10/2016,0.023,ppm,21,"Boston, MA",42.3295,-71.0826,Ozone,0.037,34,"Chicago, IL",42.13999619,-87.79922692,0.05,46,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
7/11/2016,0.024,ppm,22,"Boston, MA",42.3295,-71.0826,Ozone,0.046,43,"Chicago, IL",42.13999619,-87.79922692,0.062,74,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
7/12/2016,0.024,ppm,22,"Boston, MA",42.3295,-71.0826,Ozone,0.051,47,"Chicago, IL",42.13999619,-87.79922692,0.053,49,"Los Angeles, CA",34.06659,-118.22688,0.03,28,"Austin, TX",30.354436,-97.760255
7/13/2016,0.044,ppm,41,"Boston, MA",42.3295,-71.0826,Ozone,0.053,49,"Chicago, IL",42.13999619,-87.79922692,0.051,47,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
7/14/2016,0.053,ppm,49,"Boston, MA",42.3295,-71.0826,Ozone,0.059,64,"Chicago, IL",42.13999619,-87.79922692,0.056,54,"Los Angeles, CA",34.06659,-118.22688,0.032,30,"Austin, TX",30.354436,-97.760255
7/15/2016,0.032,ppm,30,"Boston, MA",42.3295,-71.0826,Ozone,0.052,48,"Chicago, IL",42.13999619,-87.79922692,0.052,48,"Los Angeles, CA",34.06659,-118.22688,0.033,31,"Austin, TX",30.354436,-97.760255
7/16/2016,0.052,ppm,48,"Boston, MA",42.3295,-71.0826,Ozone,0.056,54,"Chicago, IL",42.13999619,-87.79922692,0.058,61,"Los Angeles, CA",34.06659,-118.22688,0.03,28,"Austin, TX",30.354436,-97.760255
7/17/2016,0.046,ppm,43,"Boston, MA",42.3295,-71.0826,Ozone,0.05,46,"Chicago, IL",42.13999619,-87.79922692,0.054,50,"Los Angeles, CA",34.06659,-118.22688,0.037,34,"Austin, TX",30.354436,-97.760255
7/18/2016,0.035,ppm,32,"Boston, MA",42.3295,-71.0826,Ozone,0.042,39,"Chicago, IL",42.13999619,-87.79922692,0.061,71,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
7/19/2016,0.058,ppm,61,"Boston, MA",42.3295,-71.0826,Ozone,0.05,46,"Chicago, IL",42.13999619,-87.79922692,0.049,45,"Los Angeles, CA",34.06659,-118.22688,0.043,40,"Austin, TX",30.354436,-97.760255
7/20/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0.049,45,"Chicago, IL",42.13999619,-87.79922692,0.069,97,"Los Angeles, CA",34.06659,-118.22688,0.037,34,"Austin, TX",30.354436,-97.760255
7/21/2016,0.029,ppm,27,"Boston, MA",42.3295,-71.0826,Ozone,0.083,143,"Chicago, IL",42.13999619,-87.79922692,0.061,71,"Los Angeles, CA",34.06659,-118.22688,0.045,42,"Austin, TX",30.354436,-97.760255
